Date,Open,High,Low,Close
2018-01-02,114.56999969482422,115.08000183105469,113.94999694824219,114.51000213623047
2018-01-03,114.94999694824219,115.79000091552734,114.66000366210938,115.6500015258789
2018-01-04,116.25,117.36000061035156,116.02999877929688,116.08000183105469
2018-01-05,116.98999786376953,119.0,116.41999816894531,118.86000061035156
2018-01-08,118.61000061035156,120.4800033569336,118.06999969482422,119.33999633789062
2018-01-09,119.97000122070312,119.97000122070312,118.66000366210938,119.11000061035156
2018-01-10,118.69000244140625,119.05000305175781,117.45999908447266,118.9800033569336
2018-01-11,118.80000305175781,119.9800033569336,118.68000030517578,119.83999633789062
2018-01-12,120.12000274658203,120.3499984741211,119.70999908447266,120.08999633789062
2018-01-16,121.18000030517578,121.94000244140625,119.91000366210938,120.38999938964844
2018-01-17,121.19999694824219,122.16000366210938,120.7300033569336,121.9800033569336
2018-01-18,122.5199966430664,123.19999694824219,122.02999877929688,123.11000061035156
2018-01-19,123.05000305175781,123.6500015258789,121.91999816894531,122.69999694824219
2018-01-22,122.87000274658203,124.33000183105469,122.4000015258789,124.33000183105469
2018-01-23,124.5999984741211,125.51000213623047,124.20999908447266,124.6500015258789
2018-01-24,125.05000305175781,125.44999694824219,123.70999908447266,124.55000305175781
2018-01-25,125.0,125.47000122070312,124.62999725341797,125.22000122070312
2018-01-26,125.7699966430664,126.37999725341797,124.76000213623047,126.31999969482422
2018-01-29,126.73999786376953,126.87999725341797,124.69000244140625,124.83999633789062
2018-01-30,123.81999969482422,124.29000091552734,122.83999633789062,123.55000305175781
2018-01-31,123.77999877929688,124.4800033569336,123.04000091552734,124.2300033569336
2018-02-01,124.73999786376953,126.26000213623047,124.0999984741211,125.72000122070312
2018-02-02,123.72000122070312,123.72000122070312,120.69999694824219,120.91000366210938
2018-02-05,118.69999694824219,121.12999725341797,115.01000213623047,116.2699966430664
2018-02-06,115.19999694824219,120.30000305175781,113.25,119.97000122070312
2018-02-07,120.08999633789062,122.45999908447266,119.20999908447266,119.6500015258789
2018-02-08,119.52999877929688,119.81999969482422,113.54000091552734,113.86000061035156
2018-02-09,114.55000305175781,117.20999908447266,111.0199966430664,116.31999969482422
2018-02-12,117.79000091552734,118.83999633789062,116.87999725341797,118.47000122070312
2018-02-13,117.8499984741211,118.80000305175781,117.12999725341797,118.3499984741211
2018-02-14,117.62000274658203,120.94999694824219,117.5,120.83000183105469
2018-02-15,121.69999694824219,122.30999755859375,119.97000122070312,122.27999877929688
2018-02-16,121.62999725341797,122.98999786376953,121.56999969482422,121.8499984741211
2018-02-20,121.3499984741211,123.05000305175781,121.0199966430664,122.01000213623047
2018-02-21,122.05000305175781,122.83000183105469,120.41000366210938,120.43000030517578
2018-02-22,120.66999816894531,121.37999725341797,119.62000274658203,120.37999725341797
2018-02-23,121.56999969482422,122.95999908447266,121.22000122070312,122.93000030517578
2018-02-26,123.58000183105469,124.5999984741211,123.31999969482422,124.58999633789062
2018-02-27,124.69999694824219,125.30000305175781,123.3499984741211,123.37000274658203
2018-02-28,123.6500015258789,124.9800033569336,122.87999725341797,122.94000244140625
2018-03-01,123.26000213623047,124.0,119.62000274658203,120.4000015258789
2018-03-02,119.08999633789062,120.9800033569336,117.86000061035156,120.7699966430664
2018-03-05,120.44999694824219,122.30999755859375,119.44000244140625,121.87999725341797
2018-03-06,122.83000183105469,123.23999786376953,120.66999816894531,121.05999755859375
2018-03-07,120.02999877929688,122.23999786376953,119.69999694824219,121.8499984741211
2018-03-08,121.95999908447266,122.81999969482422,121.16999816894531,122.22000122070312
2018-03-09,123.25,124.79000091552734,122.87000274658203,124.51000213623047
2018-03-12,124.75,124.9800033569336,123.4800033569336,124.23999786376953
